id,Machine failure,Probability
137840,0,0.0012
137841,0,0.002
137842,0,0.0004
137843,0,0.0072
137844,0,0.0039
137845,0,0.0034
137846,0,0.0008
137847,0,0.002
137848,0,0.0043
137849,0,0.003
137850,0,0.0013
137851,0,0.0031
137852,0,0.0001
137853,0,0.0006
137854,0,0.0085
137855,0,0.0013
137856,0,0.0026
137857,0,0.0084
137858,0,0.003
137859,0,0.0005
137860,0,0.0054
137861,0,0.0012
137862,0,0.0009
137863,0,0.0006
137864,0,0.0141
137865,0,0.0011
137866,0,0.0013
137867,0,0.0044
137868,0,0.0014
137869,0,0.0012
137870,0,0.0048
137871,0,0.0019
137872,0,0.0014
137873,0,0.0015
137874,0,0.0012
137875,0,0.0005
137876,0,0.0019
137877,0,0.0018
137878,0,0.0015
137879,0,0.0012
137880,0,0.0013
137881,0,0.0008
137882,0,0.0022
137883,0,0.0005
137884,0,0.0103
137885,0,0.0084
137886,0,0.0055
137887,0,0.017
137888,0,0.0037
137889,0,0.0103
137890,0,0.0054
137891,0,0.0077
137892,0,0.002
137893,0,0.0068
137894,0,0.0003
137895,0,0.0016
137896,0,0.0092
137897,0,0.0044
137898,0,0.0129
137899,0,0.0026
137900,0,0.0007
137901,0,0.0025
137902,0,0.0095
137903,0,0.0052
137904,0,0.0012
137905,0,0.0013
137906,0,0.0051
137907,0,0.0008
137908,0,0.0023
137909,0,0.0014
137910,0,0.0056
137911,0,0.001
137912,0,0.0018
137913,0,0.002
137914,0,0.0019
137915,0,0.0081
137916,0,0.0038
137917,0,0.0009
137918,0,0.003
137919,0,0.0019
137920,0,0.0041
137921,0,0.0071
137922,0,0.0014
137923,0,0.0104
137924,0,0.0053
137925,0,0.0052
137926,0,0.0014
137927,0,0.0025
137928,0,0.0015
137929,0,0.0026
137930,0,0.0051
137931,0,0.0031
137932,0,0.0226
137933,0,0.0015
137934,0,0.0002
137935,0,0.0005
137936,0,0.0011
137937,0,0.0024
137938,0,0.0016
137939,0,0.0187
137940,0,0.0046
137941,0,0.0007
137942,0,0.0078
137943,0,0.003
137944,0,0.0084
137945,0,0.0025
137946,0,0.0018
137947,0,0.0105
137948,0,0.005
137949,0,0.0016
137950,0,0.0014
137951,0,0.0042
137952,0,0.0026
137953,0,0.0005
137954,0,0.0011
137955,0,0.0028
137956,0,0.0074
137957,0,0.0021
137958,0,0.0068
137959,0,0.0003
137960,0,0.0015
137961,0,0.028
137962,0,0.0016
137963,0,0.0056
137964,0,0.0026
137965,0,0.0048
137966,0,0.0408
137967,0,0.0016
137968,0,0.0423
137969,0,0.0062
137970,0,0.0042
137971,0,0.0011
137972,0,0.0011
137973,0,0.0004
137974,0,0.0008
137975,0,0.0014
137976,0,0.0019
137977,0,0.0137
137978,0,0.0007
137979,0,0.0007
137980,0,0.001
137981,0,0.0051
137982,0,0.0021
137983,0,0.0016
137984,0,0.002
137985,0,0.0093
137986,0,0.0015
137987,0,0.0017
137988,0,0.0066
137989,0,0.0009
137990,0,0.0008
137991,0,0.0016
137992,0,0.0031
137993,0,0.0021
137994,0,0.001
137995,0,0.0013
137996,0,0.0026
137997,0,0.0043
137998,0,0.0023
137999,1,0.9978
138000,0,0.0181
138001,0,0.0014
138002,0,0.0013
138003,0,0.0001
138004,0,0.0147
138005,0,0.0154
138006,0,0.0014
138007,0,0.0023
138008,0,0.0014
138009,0,0.0013
138010,0,0.0012
138011,0,0.002
138012,0,0.0054
138013,0,0.0017
138014,0,0.0013
138015,0,0.0006
138016,0,0.0013
138017,0,0.0058
138018,0,0.0024
138019,0,0.0027
138020,0,0.0044
138021,0,0.0012
138022,0,0.0073
138023,0,0.0032
138024,0,0.0012
138025,0,0.0018
138026,0,0.002
138027,0,0.0011
138028,0,0.001
138029,0,0.0022
138030,0,0.0014
138031,0,0.0023
138032,0,0.0053
138033,0,0.0064
138034,0,0.0033
138035,0,0.0016
138036,0,0.002
138037,0,0.008
138038,0,0.0006
138039,0,0.0025
138040,0,0.0002
138041,0,0.0003
138042,0,0.0014
138043,0,0.0039
138044,0,0.0022
138045,0,0.0019
138046,0,0.0021
138047,0,0.0027
138048,0,0.0007
138049,0,0.0007
138050,0,0.0068
138051,0,0.0191
138052,0,0.0024
138053,0,0.0052
138054,0,0.0027
138055,0,0.001
138056,0,0.0008
138057,0,0.0011
138058,0,0.0033
138059,0,0.0177
138060,0,0.0018
138061,0,0.0032
138062,0,0.0071
138063,0,0.0013
138064,0,0.0011
138065,0,0.0046
138066,0,0.002
138067,0,0.0014
138068,0,0.0067
138069,0,0.0018
138070,0,0.0005
138071,0,0.0012
138072,0,0.0079
138073,0,0.0012
138074,0,0.0011
138075,0,0.0033
138076,0,0.0018
138077,0,0.0005
138078,0,0.0018
138079,0,0.0064
138080,0,0.0055
138081,0,0.0007
138082,0,0.0049
138083,0,0.001
138084,0,0.0045
138085,0,0.0013
138086,0,0.001
138087,0,0.0009
138088,0,0.0097
138089,0,0.0134
138090,0,0.0026
138091,0,0.0056
138092,0,0.001
138093,0,0.001
138094,0,0.0022
138095,0,0.0028
138096,0,0.0019
138097,0,0.0015
138098,0,0.0038
138099,0,0.009
138100,0,0.007
138101,0,0.0058
138102,0,0.0013
138103,0,0.0023
138104,0,0.0004
138105,0,0.0021
138106,0,0.0024
138107,0,0.0026
138108,0,0.0054
138109,0,0.0072
138110,0,0.0017
138111,0,0.0018
138112,0,0.0032
138113,0,0.0126
138114,0,0.0007
138115,0,0.0009
138116,0,0.0418
138117,0,0.0017
138118,0,0.0048
138119,0,0.0007
138120,0,0.0018
138121,0,0.0068
138122,0,0.0033
138123,0,0.006
138124,0,0.0027
138125,0,0.0102
138126,0,0.0063
138127,0,0.0022
138128,0,0.0023
138129,0,0.0011
138130,0,0.0041
138131,0,0.0089
138132,0,0.0009
138133,0,0.0009
138134,0,0.0094
138135,0,0.0019
138136,0,0.0015
138137,0,0.0061
138138,0,0.0007
138139,0,0.002
138140,0,0.007
138141,0,0.0036
138142,0,0.003
138143,0,0.0004
138144,0,0.0013
138145,0,0.0029
138146,0,0.0024
138147,0,0.0011
138148,0,0.0051
138149,0,0.013
138150,0,0.0004
138151,0,0.0018
138152,0,0.0218
138153,0,0.0014
138154,0,0.0057
138155,0,0.0017
138156,0,0.0029
138157,0,0.0004
138158,0,0.0051
138159,0,0.0031
138160,0,0.0025
138161,0,0.0069
138162,0,0.0048
138163,0,0.0012
138164,0,0.0018
138165,0,0.0049
138166,0,0.0034
138167,0,0.0021
138168,0,0.0024
138169,0,0.0011
138170,0,0.0092
138171,0,0.0009
138172,0,0.0025
138173,0,0.0011
138174,0,0.0089
138175,0,0.0034
138176,0,0.0006
138177,0,0.0036
138178,0,0.0016
138179,0,0.0023
138180,0,0.0057
138181,0,0.003
138182,0,0.0011
138183,0,0.0019
138184,0,0.005
138185,0,0.0016
138186,0,0.0013
138187,0,0.0048
138188,0,0.0019
138189,0,0.0013
138190,0,0.0012
138191,0,0.0019
138192,0,0.0008
138193,0,0.0029
138194,0,0.0059
138195,0,0.0057
138196,0,0.003
138197,0,0.001
138198,0,0.0004
138199,0,0.0039
138200,0,0.0005
138201,0,0.0044
138202,0,0.0011
138203,0,0.0033
138204,0,0.0014
138205,0,0.0007
138206,0,0.0021
138207,0,0.0036
138208,0,0.0007
138209,0,0.0084
138210,0,0.0017
138211,0,0.0071
138212,0,0.0017
138213,0,0.003
138214,0,0.0008
138215,0,0.0006
138216,1,1.0
138217,0,0.0004
138218,0,0.0014
138219,0,0.0013
138220,0,0.001
138221,0,0.0015
138222,0,0.0022
138223,0,0.004
138224,0,0.0021
138225,0,0.0012
138226,0,0.0046
138227,0,0.0044
138228,0,0.0023
138229,0,0.0013
138230,0,0.0035
138231,0,0.0021
138232,0,0.001
138233,0,0.0017
138234,0,0.0018
138235,0,0.0009
138236,0,0.0027
138237,0,0.0022
138238,0,0.0036
138239,0,0.0008
138240,0,0.005
138241,0,0.0379
138242,0,0.0027
138243,0,0.0189
138244,0,0.0138
138245,0,0.0046
138246,0,0.0024
138247,0,0.0021
138248,0,0.0019
138249,0,0.0052
138250,0,0.0011
138251,0,0.0019
138252,0,0.0007
138253,0,0.0018
138254,0,0.0014
138255,0,0.0017
138256,0,0.0017
138257,0,0.0005
138258,0,0.0043
138259,0,0.0064
138260,0,0.0069
138261,0,0.003
138262,0,0.0061
138263,0,0.0015
138264,0,0.0029
138265,0,0.0039
138266,0,0.0149
138267,0,0.0028
138268,0,0.0012
138269,0,0.0016
138270,0,0.0062
138271,0,0.0046
138272,0,0.0008
138273,0,0.0026
138274,0,0.0038
138275,0,0.0012
138276,0,0.0014
138277,0,0.0004
138278,0,0.0015
138279,0,0.0035
138280,0,0.0018
138281,0,0.0062
138282,0,0.0007
138283,0,0.0022
138284,0,0.0062
138285,0,0.0016
138286,0,0.001
138287,0,0.0005
138288,0,0.0168
138289,0,0.003
138290,0,0.0021
138291,0,0.0036
138292,0,0.0025
138293,0,0.0015
138294,0,0.0011
138295,0,0.0018
138296,0,0.0496
138297,0,0.0012
138298,0,0.0006
138299,0,0.0029
138300,0,0.0031
138301,0,0.0016
138302,0,0.0012
138303,0,0.0036
138304,0,0.0031
138305,0,0.0042
138306,0,0.0023
138307,0,0.0012
138308,0,0.0011
138309,0,0.0012
138310,0,0.0054
138311,0,0.009
138312,0,0.0009
138313,0,0.0078
138314,0,0.0014
138315,0,0.0012
138316,0,0.022
138317,0,0.0082
138318,0,0.0015
138319,0,0.0018
138320,0,0.0045
138321,0,0.0131
138322,0,0.0017
138323,0,0.0022
138324,0,0.0026
138325,0,0.0016
138326,0,0.0019
138327,0,0.0084
138328,0,0.0005
138329,0,0.0017
138330,0,0.0032
138331,0,0.0305
138332,0,0.0013
138333,0,0.0092
138334,0,0.0026
138335,0,0.0078
138336,1,0.994
138337,0,0.0025
138338,0,0.0009
138339,0,0.004
138340,0,0.0011
138341,0,0.0064
138342,0,0.0042
138343,0,0.0038
138344,0,0.0017
138345,0,0.0029
138346,0,0.0057
138347,0,0.0054
138348,0,0.0008
138349,0,0.0011
138350,0,0.0048
138351,0,0.0115
138352,0,0.0047
138353,0,0.0048
138354,0,0.0018
138355,0,0.0051
138356,0,0.0116
138357,0,0.0034
138358,0,0.0061
138359,0,0.0018
138360,0,0.003
138361,0,0.0015
138362,0,0.003
138363,0,0.0117
138364,0,0.0114
138365,0,0.002
138366,0,0.0009
138367,0,0.0095
138368,0,0.0012
138369,0,0.004
138370,0,0.0018
138371,0,0.0036
138372,0,0.0068
138373,0,0.0006
138374,0,0.0009
138375,0,0.0093
138376,0,0.0022
138377,0,0.0111
138378,0,0.0026
138379,0,0.0013
138380,0,0.0023
138381,0,0.0064
138382,0,0.0022
138383,0,0.0027
138384,0,0.0005
138385,0,0.0006
138386,0,0.0104
138387,0,0.0006
138388,0,0.0011
138389,0,0.0041
138390,0,0.0043
138391,0,0.0011
138392,0,0.0011
138393,0,0.0048
138394,0,0.0059
138395,0,0.0018
138396,0,0.0007
138397,0,0.0044
138398,0,0.0025
138399,0,0.0007
138400,0,0.0021
138401,0,0.0026
138402,0,0.005
138403,0,0.0037
138404,0,0.0047
138405,0,0.0011
138406,0,0.0008
138407,0,0.006
138408,0,0.0047
138409,0,0.0051
138410,0,0.0012
138411,0,0.0026
138412,0,0.0015
138413,0,0.0056
138414,0,0.0007
138415,0,0.0221
138416,0,0.0005
138417,0,0.0024
138418,0,0.0064
138419,0,0.0034
138420,0,0.0015
138421,0,0.0029
138422,0,0.002
138423,0,0.015
138424,0,0.0009
138425,0,0.0015
138426,0,0.0011
138427,0,0.002
138428,0,0.0105
138429,0,0.0062
138430,0,0.0006
138431,0,0.0033
138432,0,0.0023
138433,0,0.0019
138434,0,0.0009
138435,0,0.0015
138436,0,0.0017
138437,0,0.0032
138438,0,0.0012
138439,0,0.002
138440,0,0.0035
138441,0,0.002
138442,0,0.0015
138443,0,0.0042
138444,0,0.0007
138445,0,0.0021
138446,0,0.0032
138447,0,0.0073
138448,0,0.0043
138449,0,0.0022
138450,0,0.0012
138451,0,0.0059
138452,0,0.0014
138453,0,0.0031
138454,0,0.0055
138455,0,0.002
138456,0,0.0008
138457,0,0.0038
138458,0,0.0006
138459,0,0.0219
138460,0,0.0015
138461,0,0.0023
138462,0,0.0091
138463,0,0.004
138464,0,0.0276
138465,0,0.0044
138466,0,0.0026
138467,0,0.0019
138468,0,0.0007
138469,0,0.007
138470,0,0.0019
138471,0,0.0008
138472,0,0.003
138473,0,0.0005
138474,0,0.0006
138475,0,0.0079
138476,0,0.0149
138477,0,0.0024
138478,0,0.0027
138479,0,0.0029
138480,0,0.0052
138481,0,0.0115
138482,0,0.0011
138483,0,0.0039
138484,0,0.001
138485,0,0.0016
138486,0,0.0033
138487,0,0.0025
138488,0,0.0126
138489,0,0.0077
138490,0,0.0004
138491,0,0.006
138492,0,0.0006
138493,0,0.001
138494,0,0.0033
138495,0,0.0043
138496,0,0.0482
138497,0,0.0012
138498,0,0.0016
138499,0,0.0016
138500,0,0.0061
138501,0,0.0008
138502,0,0.004
138503,0,0.0023
138504,0,0.0008
138505,0,0.0014
138506,0,0.0015
138507,0,0.0044
138508,0,0.0011
138509,0,0.001
138510,0,0.0012
138511,0,0.0053
138512,0,0.001
138513,0,0.003
138514,0,0.0025
138515,0,0.0014
138516,0,0.0057
138517,0,0.0019
138518,0,0.0033
138519,0,0.0017
138520,0,0.0009
138521,0,0.0016
138522,0,0.0023
138523,0,0.0031
138524,0,0.008
138525,0,0.0001
138526,0,0.0043
138527,0,0.0007
138528,0,0.0018
138529,0,0.0014
138530,0,0.0023
138531,0,0.001
138532,0,0.0005
138533,0,0.0069
138534,0,0.0015
138535,0,0.0015
138536,0,0.0088
138537,0,0.0036
138538,0,0.0012
138539,0,0.0062
138540,0,0.0024
138541,0,0.0014
138542,0,0.0013
138543,0,0.0031
138544,0,0.0022
138545,0,0.0101
138546,0,0.0013
138547,0,0.003
138548,0,0.0023
138549,0,0.0112
138550,0,0.0059
138551,0,0.0125
138552,0,0.0013
138553,0,0.0003
138554,0,0.0008
138555,0,0.0045
138556,0,0.0029
138557,0,0.0007
138558,0,0.0012
138559,0,0.0009
138560,0,0.0019
138561,0,0.0046
138562,0,0.002
138563,0,0.0009
138564,0,0.0013
138565,0,0.0058
138566,0,0.001
138567,0,0.0024
138568,0,0.0008
138569,0,0.0052
138570,0,0.004
138571,0,0.0012
138572,0,0.0071
138573,0,0.0005
138574,0,0.0013
138575,0,0.0059
138576,0,0.0014
138577,0,0.0043
138578,0,0.0039
138579,0,0.0037
138580,0,0.0013
138581,0,0.0196
138582,0,0.0011
138583,0,0.0013
138584,0,0.0025
138585,0,0.0003
138586,0,0.0008
138587,0,0.0051
138588,0,0.0042
138589,0,0.0033
138590,0,0.0016
138591,0,0.0074
138592,0,0.0137
138593,0,0.0026
138594,0,0.0024
138595,0,0.0017
138596,0,0.0031
138597,0,0.002
138598,0,0.0095
138599,0,0.0047
138600,0,0.0016
138601,0,0.0199
138602,0,0.0014
138603,0,0.0021
138604,0,0.0008
138605,0,0.0013
138606,0,0.002
138607,0,0.001
138608,0,0.0028
138609,1,0.9882
138610,0,0.0022
138611,0,0.0027
138612,0,0.0053
138613,0,0.0013
138614,0,0.0014
138615,0,0.0037
138616,0,0.006
138617,0,0.0244
138618,0,0.0014
138619,0,0.0017
138620,0,0.0008
138621,0,0.0049
138622,0,0.0012
138623,0,0.0016
138624,0,0.0039
138625,0,0.0043
138626,0,0.0016
138627,0,0.0014
138628,0,0.0013
138629,0,0.0038
138630,0,0.0058
138631,0,0.0047
138632,0,0.0015
138633,0,0.0062
138634,0,0.0058
138635,0,0.0042
138636,0,0.0021
138637,0,0.0009
138638,0,0.0001
138639,0,0.0005
138640,0,0.0024
138641,0,0.0005
138642,0,0.0016
138643,0,0.0006
138644,0,0.0016
138645,0,0.0046
138646,0,0.0065
138647,0,0.0007
138648,0,0.0011
138649,0,0.0107
138650,0,0.0072
138651,0,0.0021
138652,0,0.0021
138653,0,0.0106
138654,0,0.0045
138655,0,0.0011
138656,0,0.3295
138657,0,0.0044
138658,0,0.0009
138659,0,0.0017
138660,0,0.0003
138661,0,0.0005
138662,0,0.001
138663,0,0.0024
138664,0,0.0011
138665,0,0.0012
138666,0,0.004
138667,0,0.0027
138668,0,0.0009
138669,0,0.002
138670,0,0.0008
138671,0,0.0021
138672,0,0.0058
138673,0,0.008
138674,0,0.0022
138675,0,0.0022
138676,0,0.0016
138677,0,0.0033
138678,0,0.0038
138679,0,0.0014
138680,0,0.005
138681,0,0.0215
138682,0,0.0018
138683,0,0.0023
138684,0,0.0086
138685,0,0.001
138686,0,0.0002
138687,0,0.0067
138688,0,0.0023
138689,0,0.0023
138690,0,0.0027
138691,0,0.0025
138692,0,0.0007
138693,0,0.0051
138694,0,0.0014
138695,0,0.0008
138696,0,0.0116
138697,0,0.0018
138698,0,0.0006
138699,0,0.0009
138700,0,0.012
138701,0,0.0072
138702,0,0.0006
138703,0,0.0004
138704,0,0.0011
138705,0,0.0009
138706,0,0.0021
138707,0,0.0007
138708,0,0.0023
138709,0,0.0052
138710,0,0.001
138711,0,0.0041
138712,0,0.0009
138713,0,0.0018
138714,0,0.0023
138715,0,0.0036
138716,0,0.0022
138717,0,0.0079
138718,0,0.0192
138719,0,0.0013
138720,1,0.9931
138721,0,0.0013
138722,0,0.0042
138723,0,0.0065
138724,0,0.002
138725,0,0.0021
138726,0,0.0005
138727,0,0.0025
138728,0,0.0028
138729,0,0.0048
138730,0,0.0071
138731,0,0.0009
138732,0,0.0017
138733,0,0.0015
138734,0,0.0013
138735,0,0.0041
138736,0,0.0019
138737,0,0.0049
138738,0,0.0005
138739,0,0.0006
138740,0,0.0024
138741,0,0.0013
138742,0,0.0289
138743,0,0.0065
138744,0,0.0016
138745,0,0.0039
138746,0,0.0028
138747,0,0.0006
138748,0,0.0028
138749,0,0.0056
138750,0,0.0037
138751,0,0.0043
138752,0,0.0096
138753,0,0.0119
138754,0,0.0002
138755,0,0.001
138756,0,0.0009
138757,0,0.0104
138758,0,0.0037
138759,0,0.0009
138760,0,0.0014
138761,0,0.003
138762,0,0.0026
138763,0,0.002
138764,0,0.0081
138765,0,0.0102
138766,0,0.002
138767,0,0.0083
138768,0,0.001
138769,0,0.0018
138770,0,0.0003
138771,0,0.0029
138772,0,0.0019
138773,0,0.0044
138774,1,0.9951
138775,0,0.0064
138776,0,0.0035
138777,0,0.001
138778,0,0.0017
138779,0,0.0022
138780,0,0.0009
138781,0,0.0025
138782,0,0.0047
138783,0,0.0019
138784,0,0.0111
138785,0,0.0022
138786,0,0.0029
138787,0,0.0013
138788,0,0.0041
138789,0,0.0016
138790,0,0.0011
138791,0,0.0023
138792,0,0.0293
138793,0,0.001
138794,0,0.0019
138795,0,0.0007
138796,0,0.0014
138797,0,0.0117
138798,0,0.0037
138799,0,0.0052
138800,0,0.001
138801,0,0.0013
138802,0,0.0027
138803,0,0.0058
138804,0,0.002
138805,0,0.0006
138806,0,0.0007
138807,0,0.0097
138808,0,0.0111
138809,0,0.0055
138810,0,0.0014
138811,0,0.0051
138812,0,0.002
138813,0,0.0079
138814,0,0.0035
138815,0,0.0004
138816,0,0.0022
138817,0,0.0007
138818,0,0.0019
138819,0,0.0036
138820,0,0.002
138821,0,0.0085
138822,0,0.0012
138823,0,0.0033
138824,0,0.0008
138825,0,0.0005
138826,0,0.0035
138827,0,0.0169
138828,0,0.002
138829,0,0.0146
138830,0,0.002
138831,0,0.0009
138832,0,0.0011
138833,0,0.0018
138834,0,0.0059
138835,0,0.0014
138836,0,0.004
138837,0,0.0017
138838,0,0.0047
138839,0,0.001
138840,0,0.003
138841,0,0.0009
138842,0,0.0072
138843,0,0.0043
138844,0,0.0011
138845,0,0.0008
138846,0,0.0084
138847,0,0.0044
138848,0,0.0012
138849,0,0.0013
138850,0,0.0012
138851,0,0.0198
138852,0,0.0026
138853,0,0.0005
138854,0,0.0015
138855,0,0.016
138856,0,0.0025
138857,0,0.0047
138858,0,0.0002
138859,0,0.0096
138860,0,0.0017
138861,0,0.0022
138862,0,0.003
138863,0,0.0011
138864,0,0.0005
138865,0,0.0006
138866,0,0.0279
138867,0,0.0094
138868,0,0.0017
138869,0,0.0011
138870,0,0.0034
138871,0,0.0026
138872,0,0.0017
138873,0,0.0063
138874,0,0.006
138875,0,0.0042
138876,0,0.0003
138877,0,0.0048
138878,0,0.0018
138879,0,0.0016
138880,0,0.0016
138881,0,0.0015
138882,0,0.003
138883,0,0.0023
138884,0,0.0005
138885,0,0.0042
138886,0,0.0107
138887,0,0.0006
138888,0,0.0058
138889,0,0.0012
138890,0,0.0103
138891,0,0.0217
138892,0,0.0023
138893,0,0.0012
138894,0,0.0009
138895,0,0.0058
138896,0,0.0022
138897,0,0.0094
138898,0,0.0052
138899,0,0.0005
138900,0,0.0043
138901,0,0.0033
138902,0,0.0022
138903,0,0.0071
138904,0,0.0016
138905,0,0.0043
138906,0,0.0021
138907,0,0.0034
138908,0,0.0025
138909,0,0.0047
138910,0,0.0016
138911,0,0.0021
138912,0,0.0009
138913,0,0.0014
138914,0,0.0011
138915,0,0.0009
138916,0,0.0015
138917,0,0.0043
138918,0,0.0008
138919,0,0.0019
138920,0,0.0009
138921,0,0.0014
138922,0,0.0015
138923,0,0.0011
138924,0,0.0074
138925,0,0.001
138926,0,0.0006
138927,0,0.0058
138928,0,0.0012
138929,0,0.0061
138930,0,0.0028
138931,0,0.0013
138932,0,0.0028
138933,0,0.0008
138934,0,0.004
138935,0,0.0029
138936,0,0.0046
138937,0,0.0041
138938,0,0.0009
138939,1,0.9967
138940,0,0.0047
138941,0,0.0006
138942,0,0.0274
138943,0,0.003
138944,0,0.0016
138945,0,0.0027
138946,0,0.0016
138947,1,0.9763
138948,0,0.0008
138949,0,0.0023
138950,0,0.0029
138951,0,0.0024
138952,0,0.0013
138953,0,0.0036
138954,0,0.0023
138955,0,0.0069
138956,0,0.0025
138957,0,0.0032
138958,0,0.0035
138959,0,0.0026
138960,0,0.0011
138961,0,0.0026
138962,0,0.0025
138963,0,0.0008
138964,0,0.017
138965,0,0.0006
138966,0,0.0062
138967,0,0.002
138968,0,0.0007
138969,0,0.0014
138970,0,0.002
138971,0,0.0003
138972,0,0.0024
138973,0,0.0077
138974,0,0.0007
138975,0,0.0027
138976,0,0.0037
138977,0,0.0008
138978,0,0.0031
138979,0,0.0015
138980,0,0.0032
138981,0,0.0008
138982,0,0.0058
138983,0,0.0056
138984,0,0.0095
138985,0,0.003
138986,0,0.0007
138987,0,0.0011
138988,0,0.003
138989,0,0.0063
138990,0,0.0074
138991,0,0.0019
138992,0,0.0034
138993,0,0.0066
138994,0,0.0006
138995,0,0.0043
138996,0,0.0027
138997,0,0.002
138998,0,0.004
138999,0,0.0032
139000,0,0.0023
139001,0,0.0038
139002,0,0.0016
139003,0,0.005
139004,0,0.0029
139005,0,0.0012
139006,0,0.0014
139007,0,0.0006
139008,0,0.0007
139009,0,0.0008
139010,0,0.0019
139011,0,0.0229
139012,0,0.0017
139013,0,0.0017
139014,0,0.0058
139015,0,0.0119
139016,0,0.001
139017,0,0.0037
139018,0,0.0018
139019,0,0.0031
139020,0,0.0016
139021,0,0.0027
139022,0,0.0006
139023,0,0.0008
139024,0,0.0015
139025,0,0.0005
139026,0,0.0013
139027,0,0.0014
139028,0,0.0025
139029,0,0.0099
139030,0,0.0023
139031,0,0.0019
139032,0,0.0004
139033,0,0.0055
139034,0,0.0068
139035,0,0.0038
139036,0,0.0006
139037,0,0.0016
139038,0,0.0064
139039,0,0.0002
139040,0,0.0062
139041,0,0.004
139042,0,0.0011
139043,0,0.0023
139044,0,0.0009
139045,0,0.0011
139046,0,0.0005
139047,0,0.0016
139048,0,0.0035
139049,0,0.0009
139050,0,0.0124
139051,0,0.0054
139052,0,0.0013
139053,0,0.0028
139054,0,0.0021
139055,0,0.0021
139056,0,0.0031
139057,0,0.0051
139058,0,0.0028
139059,0,0.0011
139060,0,0.0033
139061,1,1.0
139062,0,0.0038
139063,0,0.0021
139064,0,0.0027
139065,0,0.0031
139066,0,0.002
139067,0,0.0038
139068,0,0.003
139069,0,0.0111
139070,0,0.0005
139071,0,0.0007
139072,0,0.008
139073,0,0.0005
139074,0,0.0047
139075,0,0.0053
139076,0,0.0051
139077,0,0.0023
139078,0,0.0017
139079,0,0.0039
139080,0,0.0034
139081,0,0.0022
139082,1,1.0
139083,0,0.0004
139084,0,0.001
139085,0,0.0005
139086,0,0.0175
139087,0,0.0025
139088,0,0.0138
139089,0,0.0021
139090,0,0.0009
139091,0,0.0072
139092,0,0.0026
139093,0,0.0159
139094,0,0.0011
139095,0,0.002
139096,0,0.0029
139097,0,0.0006
139098,0,0.0023
139099,0,0.0027
139100,0,0.0014
139101,0,0.0011
139102,0,0.002
139103,0,0.002
139104,0,0.0016
139105,0,0.0124
139106,0,0.0047
139107,0,0.0025
139108,0,0.0111
139109,0,0.0074
139110,0,0.0031
139111,0,0.0012
139112,0,0.0033
139113,0,0.0033
139114,0,0.0037
139115,0,0.0027
139116,0,0.0015
139117,0,0.0015
139118,0,0.0009
139119,0,0.0009
139120,0,0.0006
139121,0,0.0028
139122,0,0.0032
139123,0,0.0003
139124,0,0.0007
139125,0,0.0026
139126,0,0.0027
139127,0,0.0051
139128,0,0.0011
139129,0,0.0019
139130,0,0.0075
139131,0,0.0026
139132,0,0.0011
139133,0,0.0018
139134,0,0.0017
139135,0,0.0025
139136,0,0.0033
139137,0,0.0014
139138,0,0.0022
139139,0,0.0137
139140,0,0.0003
139141,0,0.0402
139142,0,0.0018
139143,0,0.0008
139144,0,0.0014
139145,0,0.0045
139146,0,0.0022
139147,0,0.0013
139148,0,0.003
139149,0,0.0083
139150,0,0.0009
139151,0,0.001
139152,0,0.0022
139153,0,0.0032
139154,0,0.0034
139155,0,0.0016
139156,0,0.0015
139157,0,0.0018
139158,0,0.0025
139159,0,0.0021
139160,0,0.0008
139161,0,0.0009
139162,0,0.0004
139163,0,0.001
139164,0,0.0006
139165,0,0.0016
139166,0,0.0008
139167,1,0.9992
139168,0,0.0008
139169,0,0.0027
139170,0,0.0028
139171,0,0.0066
139172,0,0.0023
139173,0,0.0025
139174,0,0.0007
139175,0,0.0041
139176,0,0.0025
139177,0,0.0015
139178,0,0.0018
139179,0,0.0044
139180,0,0.0014
139181,0,0.0012
139182,0,0.0013
139183,0,0.0005
139184,0,0.0054
139185,0,0.0007
139186,0,0.0022
139187,0,0.0006
139188,0,0.003
139189,0,0.005
139190,0,0.0032
139191,0,0.0043
139192,0,0.0012
139193,0,0.0033
139194,0,0.0013
139195,0,0.0044
139196,0,0.0041
139197,0,0.0076
139198,0,0.0169
139199,0,0.0016
139200,0,0.0027
139201,0,0.0006
139202,0,0.0021
139203,0,0.0008
139204,0,0.001
139205,0,0.0077
139206,0,0.0019
139207,0,0.0019
139208,0,0.0019
139209,0,0.0012
139210,0,0.0004
139211,0,0.0031
139212,0,0.002
139213,0,0.0015
139214,0,0.0015
139215,0,0.0042
139216,0,0.0024
139217,0,0.0023
139218,0,0.0035
139219,0,0.0037
139220,0,0.01
139221,0,0.0009
139222,0,0.0009
139223,0,0.0025
139224,0,0.0012
139225,0,0.0008
139226,0,0.0008
139227,0,0.0026
139228,0,0.0027
139229,0,0.0055
139230,0,0.0043
139231,0,0.0027
139232,0,0.0043
139233,0,0.0016
139234,0,0.0099
139235,0,0.0024
139236,0,0.0017
139237,0,0.0005
139238,0,0.0149
139239,0,0.0133
139240,0,0.0027
139241,0,0.004
139242,0,0.0055
139243,0,0.0014
139244,0,0.0025
139245,0,0.0103
139246,0,0.0041
139247,0,0.0019
139248,0,0.0014
139249,0,0.0008
139250,0,0.0016
139251,0,0.0031
139252,0,0.004
