id,loan_status,probs
60055,0,0.0175
60056,0,0.3765
60057,0,0.1882
60058,0,0.0459
60059,0,0.0033
60060,0,0.033
60061,0,0.0046
60062,0,0.4276
60063,0,0.0073
60064,0,0.0019
60065,0,0.0111
60066,0,0.0774
60067,0,0.0819
60068,0,0.0018
60069,0,0.0011
60070,0,0.0172
60071,0,0.0011
60072,0,0.0803
60073,0,0.0134
60074,0,0.0777
60075,0,0.0101
60076,0,0.0302
60077,0,0.0259
60078,0,0.0495
60079,0,0.0034
60080,0,0.0378
60081,0,0.1794
60082,0,0.019
60083,0,0.0189
60084,0,0.1389
60085,0,0.035
60086,0,0.1043
60087,0,0.0014
60088,0,0.0137
60089,0,0.0364
60090,0,0.0056
60091,1,0.9945
60092,0,0.0006
60093,0,0.0493
60094,0,0.0005
60095,0,0.1113
60096,0,0.0436
60097,0,0.0012
60098,0,0.2007
60099,0,0.0037
60100,0,0.0111
60101,0,0.0219
60102,0,0.0018
60103,0,0.0022
60104,0,0.1275
60105,0,0.0193
60106,0,1e-04
60107,0,0.001
60108,0,0.0265
60109,0,0.0132
60110,0,0.0319
60111,0,0.0048
60112,0,0.0166
60113,0,0.0139
60114,0,0.0353
60115,0,0.0002
60116,1,0.994
60117,0,0.0395
60118,0,0.0196
60119,0,0.0013
60120,0,0.0574
60121,0,0.0186
60122,0,0.0152
60123,0,0.0018
60124,0,0.0158
60125,0,0.013
60126,0,0.0058
60127,0,0.0182
60128,0,0.008
60129,0,0.001
60130,0,0.0052
60131,1,0.9241
60132,1,0.9973
60133,0,0.3179
60134,0,0.0164
60135,0,0.0199
60136,0,0.0018
60137,0,0.0224
60138,0,0.0608
60139,0,0.0329
60140,0,0.1462
60141,0,1e-04
60142,0,0.0015
60143,1,0.9971
60144,0,0.0881
60145,0,0.0014
60146,0,0.0564
60147,0,0.0224
60148,0,1e-04
60149,0,0.0019
60150,0,0.0094
60151,1,0.9444
60152,0,0.0187
60153,0,0.0052
60154,0,0.4516
60155,0,0.0034
60156,0,0.0081
60157,0,0.073
60158,0,0.0008
60159,0,0.0431
60160,0,0.0022
60161,0,0.0117
60162,0,0.4442
60163,0,0.0067
60164,0,0.0044
60165,0,0.111
60166,0,0.0224
60167,0,0.0367
60168,0,0.2711
60169,0,1e-04
60170,0,0.0039
60171,0,0.0088
60172,0,0.0016
60173,0,0.1162
60174,0,0.003
60175,0,0.1175
60176,0,0.0168
60177,0,0.0124
60178,0,0.0084
60179,0,0.0176
60180,0,0.0006
60181,0,0.0034
60182,0,0.0254
60183,0,0.4088
60184,0,1e-04
60185,0,0.0353
60186,1,0.9921
60187,0,0.1803
60188,0,0.0291
60189,0,0.0154
60190,1,0.8659
60191,0,0.0582
60192,0,0.0025
60193,0,0.0047
60194,0,0.2704
60195,0,0.0696
60196,1,0.8743
60197,0,0.0026
60198,0,0.0604
60199,0,0.0009
60200,0,0.0034
60201,0,0.1086
60202,0,0.0091
60203,0,0.0524
60204,1,0.9759
60205,0,0.0018
60206,0,0.0175
60207,1,0.9811
60208,0,0.0095
60209,0,0.1508
60210,0,0.0042
60211,1,0.9952
60212,0,0.0047
60213,0,0.0007
60214,0,0.0286
60215,0,0.0439
60216,0,0.0725
60217,0,0.0015
60218,0,0.0112
60219,0,0.1929
60220,0,0.3261
60221,0,0.0024
60222,0,0.0036
60223,0,0.0193
60224,0,0.0083
60225,1,0.8881
60226,0,0.0513
60227,0,0.0013
60228,1,0.9118
60229,0,0.0281
60230,0,0.0625
60231,1,0.9629
60232,0,0.0131
60233,1,0.9486
60234,0,0.0233
60235,0,0.0335
60236,0,0.0094
60237,0,0.0678
60238,0,0.0677
60239,1,0.9883
60240,1,0.8808
60241,0,0.0047
60242,0,0.0553
60243,0,0.0034
60244,0,0.1116
60245,0,0.0231
60246,0,0.0027
60247,0,0.0076
60248,0,0.0096
60249,0,0.0216
60250,0,0.0154
60251,0,0.0076
60252,0,0.0017
60253,1,0.9837
60254,0,0.1396
60255,0,0.0369
60256,0,0.0104
60257,0,0.0586
60258,0,0.0012
60259,0,0.004
60260,0,0.0061
60261,0,0.0024
60262,0,0.0052
60263,0,1e-04
60264,0,0.0456
60265,0,0.0655
60266,0,0.0035
60267,0,1e-04
60268,0,0.0502
60269,0,0.0225
60270,1,0.9869
60271,0,0.0062
60272,0,0.2274
60273,0,0.0052
60274,1,0.8224
60275,0,0.0347
60276,0,0.0099
60277,0,0.0082
60278,0,0.0074
60279,0,0.0118
60280,0,0.0229
60281,0,0.0018
60282,0,0.4049
60283,0,0.0748
60284,0,0.0003
60285,0,0.4983
60286,0,0.018
60287,0,0.0161
60288,0,0.274
60289,0,0.0009
60290,1,0.931
60291,0,0.3705
60292,0,0.0106
60293,0,0.0326
60294,0,0.0048
60295,0,0.0005
60296,0,0.0216
60297,0,0.0273
60298,0,0.0017
60299,1,0.9931
60300,0,0.022
60301,0,0.3642
60302,0,0.0
60303,0,0.1779
60304,0,0.0008
60305,1,0.9841
60306,0,0.0063
60307,0,0.0513
60308,0,0.0144
60309,0,0.0244
60310,0,0.006
60311,1,0.9897
60312,0,0.384
60313,1,0.9029
60314,0,0.0014
60315,0,0.1771
60316,0,0.1442
60317,0,0.061
60318,0,0.0005
60319,0,0.0007
60320,0,0.0103
60321,0,0.0053
60322,0,0.2927
60323,0,0.0196
60324,0,0.1958
60325,0,0.3283
60326,0,0.0179
60327,1,0.987
60328,0,0.0158
60329,0,0.1062
60330,1,0.9809
60331,0,0.101
60332,0,0.0633
60333,0,0.0006
60334,0,0.0247
60335,0,0.0986
60336,0,0.0016
60337,0,0.0028
60338,0,0.0031
60339,0,1e-04
60340,0,0.0025
60341,0,0.156
60342,0,0.0159
60343,0,0.0024
60344,0,0.0059
60345,0,0.0058
60346,0,0.1845
60347,1,0.7952
60348,0,0.0629
60349,0,0.0091
60350,0,0.4412
60351,0,0.0245
60352,0,0.0003
60353,0,0.0288
60354,0,0.0068
60355,0,0.1236
60356,0,1e-04
60357,0,0.0034
60358,0,0.0062
60359,0,0.0624
60360,0,0.002
60361,0,0.0346
60362,0,0.0059
60363,0,0.0119
60364,0,0.0495
60365,0,0.0152
60366,0,0.0095
60367,0,0.0059
60368,0,0.0448
60369,0,0.0193
60370,0,0.0003
60371,0,0.0048
60372,0,0.0167
60373,1,0.5845
60374,0,0.0109
60375,0,0.0064
60376,0,0.0487
60377,0,0.006
60378,0,0.0305
60379,1,0.9983
60380,0,0.1603
60381,0,0.003
60382,0,0.0007
60383,0,0.0042
60384,0,0.0495
60385,0,0.0003
60386,0,0.0036
60387,0,0.0701
60388,0,0.0085
60389,1,0.9923
60390,0,0.0517
60391,0,0.0688
60392,0,0.0173
60393,0,0.0051
60394,0,0.1322
60395,0,0.0002
60396,0,0.0044
60397,1,0.9761
60398,0,0.0014
60399,0,0.024
60400,0,0.0069
60401,0,0.0082
60402,0,0.0025
60403,1,0.9948
60404,0,0.0018
60405,0,0.0129
60406,0,0.0005
60407,0,0.0105
60408,0,0.0272
60409,0,0.0026
60410,0,0.0021
60411,0,0.0102
60412,1,0.8594
60413,0,0.0249
60414,0,0.0011
60415,0,0.0005
60416,0,0.0597
60417,0,0.0044
60418,0,0.173
60419,0,0.0019
60420,0,0.0018
60421,0,0.0348
60422,0,0.0035
60423,0,0.0154
60424,0,0.159
60425,0,0.156
60426,0,0.0033
60427,0,0.0771
60428,0,0.1562
60429,0,0.0019
60430,0,0.0201
60431,0,0.0327
60432,0,0.0036
60433,0,0.3345
60434,0,0.0857
60435,0,0.0111
60436,0,0.0259
60437,0,0.0386
60438,1,0.9972
60439,0,0.0006
60440,1,0.9778
60441,0,0.043
60442,0,1e-04
60443,0,0.0606
60444,0,0.0015
60445,0,0.005
60446,0,0.0229
60447,0,0.1285
60448,0,0.0005
60449,1,0.9877
60450,0,0.0108
60451,0,0.0059
60452,0,0.0166
60453,0,0.0294
60454,0,0.0051
60455,0,0.0012
60456,0,0.1148
60457,0,0.0875
60458,0,0.0003
60459,0,0.0643
60460,1,0.9421
60461,0,0.0002
60462,0,0.0057
60463,0,0.0207
60464,0,0.0011
60465,0,0.0149
60466,0,0.0774
60467,1,0.9295
60468,0,0.0379
60469,0,0.02
60470,0,0.0678
60471,0,0.0021
60472,0,0.0041
60473,0,0.0005
60474,0,0.0024
60475,0,0.2229
60476,0,0.0016
60477,0,0.0147
60478,1,0.9144
60479,0,0.0086
60480,0,0.0007
60481,0,0.0017
60482,0,0.0017
60483,0,1e-04
60484,1,0.7857
60485,0,0.1762
60486,0,0.0195
60487,0,0.0147
60488,0,0.1526
60489,0,0.0129
60490,0,0.0871
60491,0,0.003
60492,0,0.4283
60493,0,0.009
60494,0,0.0227
60495,0,0.0082
60496,0,0.073
60497,0,0.0387
60498,0,0.2368
60499,0,0.0002
60500,0,0.0122
60501,0,0.0131
60502,0,0.0054
60503,0,0.0323
60504,0,0.3381
60505,0,0.0009
60506,1,0.9989
60507,0,0.061
60508,0,0.0013
60509,0,0.0077
60510,1,0.6584
60511,0,0.0352
60512,0,0.0113
60513,0,0.0
60514,0,0.0006
60515,0,0.0674
60516,0,0.0226
60517,0,0.0003
60518,0,0.0169
60519,0,0.0273
60520,0,0.0145
60521,1,0.9084
60522,0,0.0007
60523,0,0.0493
60524,0,0.0109
60525,1,0.9357
60526,0,0.0711
60527,1,0.5479
60528,0,0.002
60529,0,0.0007
60530,0,0.0872
60531,0,0.0283
60532,0,0.0416
60533,0,0.0159
60534,0,0.0561
60535,0,0.0098
60536,1,0.6532
60537,0,0.0034
60538,0,0.0045
60539,1,0.978
60540,0,0.0131
60541,0,0.0125
60542,0,0.0008
60543,0,0.3714
60544,0,0.0023
60545,0,0.3797
60546,0,0.021
60547,0,1e-04
60548,0,0.0074
60549,0,0.004
60550,0,0.163
60551,0,0.0227
60552,0,0.0047
60553,0,0.0146
60554,0,0.2059
60555,0,0.1276
60556,0,0.0243
60557,0,0.0209
60558,0,0.0135
60559,0,0.0052
60560,1,0.9533
60561,0,0.0008
60562,1,0.8655
60563,1,0.9596
60564,0,0.0056
60565,0,0.0292
60566,0,0.0147
60567,0,0.0149
60568,0,0.003
60569,0,0.1745
60570,0,0.0005
60571,0,0.0824
60572,0,0.0008
60573,0,0.0238
60574,1,0.9751
60575,0,0.04
60576,0,0.301
60577,0,0.0237
60578,0,0.221
60579,0,0.0363
60580,0,0.0216
60581,0,0.0035
60582,1,0.9979
60583,0,0.0059
60584,1,0.981
60585,1,0.9951
60586,0,0.0156
60587,0,0.0002
60588,0,0.0055
60589,0,0.0195
60590,0,0.0188
60591,0,0.0274
60592,0,0.0027
60593,0,0.002
60594,1,0.6913
60595,0,0.0444
60596,0,0.0017
60597,0,0.0005
60598,0,0.0288
60599,0,0.0099
60600,0,0.0014
60601,0,0.0152
60602,1,0.8975
60603,0,0.0019
60604,0,0.0396
60605,0,0.0032
60606,0,0.0002
60607,0,0.0076
60608,0,0.0576
60609,0,0.0093
60610,0,0.0048
60611,0,0.0103
60612,0,0.0049
60613,0,0.0058
60614,0,0.0227
60615,1,0.8428
60616,1,0.9814
60617,1,0.7303
60618,0,0.2346
60619,0,0.0796
60620,0,0.0027
60621,1,0.9711
60622,0,0.0067
60623,0,0.0489
60624,0,0.0017
60625,0,0.1577
60626,0,0.0061
60627,0,0.1169
60628,0,0.0005
60629,0,0.0205
60630,0,0.0895
60631,1,0.9539
60632,0,0.0043
60633,0,0.0134
60634,0,0.0168
60635,0,0.0025
60636,0,0.0014
60637,0,0.0344
60638,0,0.0036
60639,0,0.0322
60640,0,0.0004
60641,0,1e-04
60642,0,0.1434
60643,0,0.0701
60644,0,1e-04
60645,1,0.9664
60646,0,0.0277
60647,0,0.0047
60648,0,0.0161
60649,0,0.01
60650,1,0.9989
60651,0,0.0005
60652,0,1e-04
60653,0,0.0226
60654,0,0.0064
60655,0,0.0847
60656,0,0.0158
60657,0,0.0338
60658,1,0.9993
60659,1,0.9989
60660,0,0.0074
60661,0,0.0005
60662,1,0.9789
60663,0,0.0021
60664,1,0.6931
60665,0,0.0013
60666,0,0.0013
60667,0,0.0093
60668,0,0.0044
60669,0,0.0054
60670,0,0.0078
60671,0,0.0084
60672,0,0.0005
60673,0,0.0286
60674,0,0.0034
60675,0,0.0051
60676,0,0.0039
60677,0,0.0
60678,0,0.0057
60679,1,0.8295
60680,0,0.055
60681,0,0.01
60682,1,0.6129
60683,0,0.0488
60684,0,0.0138
60685,0,0.0695
60686,0,0.0068
60687,0,0.015
60688,0,0.0148
60689,0,0.0359
60690,0,0.032
60691,0,0.3624
60692,0,0.0891
60693,0,0.0626
60694,0,0.0425
60695,0,0.091
60696,0,0.0175
60697,0,0.053
60698,0,0.0071
60699,0,0.068
60700,0,0.0025
60701,0,0.0032
60702,0,0.0569
60703,0,0.0111
60704,0,0.0032
60705,0,0.0426
60706,0,0.0022
60707,0,0.0018
60708,0,0.0672
60709,0,0.0093
60710,0,0.0066
60711,0,0.0009
60712,0,0.0046
60713,1,0.8253
60714,1,0.9863
60715,0,0.0079
60716,1,0.9816
60717,0,0.0231
60718,0,0.0026
60719,0,0.0067
60720,0,0.0274
60721,0,0.0004
60722,1,0.9943
60723,0,0.0115
60724,0,0.0735
60725,0,0.0028
60726,0,0.0181
60727,0,0.0185
60728,0,0.0031
60729,1,0.9221
60730,0,0.0155
60731,0,1e-04
60732,0,0.0021
60733,1,0.9746
60734,0,0.0516
60735,0,0.0013
60736,0,0.0016
60737,1,0.9972
60738,0,0.0174
60739,0,0.4675
60740,0,0.0555
60741,0,0.1766
60742,0,0.0627
60743,0,0.0026
60744,0,0.1
60745,0,0.0261
60746,0,0.1165
60747,0,0.0699
60748,0,0.0019
60749,0,0.003
60750,0,0.0053
60751,0,0.0031
60752,0,0.0014
60753,0,0.0395
60754,0,0.0012
60755,0,0.0703
60756,0,0.0093
60757,0,0.0617
60758,0,0.034
60759,0,0.001
60760,0,0.0046
60761,0,0.0086
60762,0,0.0006
60763,0,0.005
60764,0,0.0054
60765,0,0.0034
60766,0,0.0049
60767,0,0.0038
60768,0,0.0187
60769,0,0.0007
60770,0,0.0429
60771,0,0.0012
60772,0,0.0058
60773,0,0.1885
60774,0,0.0811
60775,0,0.0052
60776,0,0.0002
60777,0,0.0361
60778,0,0.0183
60779,0,0.0069
60780,0,0.0288
60781,0,0.0008
60782,0,0.0
60783,0,0.001
60784,0,0.1035
60785,0,0.0115
60786,0,0.0111
60787,0,0.0233
60788,1,0.997
60789,0,0.0303
60790,0,0.0453
60791,0,0.0028
60792,0,0.0089
60793,1,0.5112
60794,0,0.0017
60795,0,0.0352
60796,0,0.0175
60797,0,0.0005
60798,0,0.0303
60799,0,0.2514
60800,0,0.0121
60801,0,0.0083
60802,0,0.002
60803,0,0.0074
60804,0,0.0386
60805,0,0.0086
60806,0,0.0163
60807,0,0.0012
60808,0,0.0573
60809,0,0.0377
60810,0,0.0222
60811,0,0.0024
60812,0,0.1367
60813,0,0.1004
60814,0,0.0192
60815,0,0.1109
60816,0,0.0014
60817,0,0.0373
60818,0,0.0688
60819,1,0.9245
60820,1,0.9608
60821,0,0.0049
60822,0,0.0098
60823,0,0.0112
60824,0,0.0037
60825,0,0.0079
60826,0,0.0287
60827,0,0.0077
60828,0,0.0014
60829,0,0.0017
60830,0,0.0139
60831,0,0.0102
60832,0,0.0046
60833,0,0.0057
60834,0,0.0655
60835,1,0.622
60836,0,0.0009
60837,0,0.0507
60838,0,0.0462
60839,0,0.0179
60840,0,0.0642
60841,0,0.0125
60842,0,0.0954
60843,1,0.8919
60844,0,0.0064
60845,0,0.0051
60846,0,0.0006
60847,0,0.0298
60848,0,0.0288
60849,0,0.0023
60850,0,0.0075
60851,0,0.0341
60852,0,0.0077
60853,0,0.0061
60854,0,0.0004
60855,0,0.0018
60856,0,0.0017
60857,0,0.0998
60858,0,0.0317
60859,1,0.671
60860,0,0.0109
60861,0,0.0088
60862,0,0.2437
60863,0,0.0113
60864,0,0.0095
60865,0,0.0003
60866,0,0.0179
60867,0,0.0277
60868,0,0.0148
60869,0,0.0071
60870,0,0.0085
60871,1,0.9383
60872,0,0.0651
60873,0,0.2273
60874,0,0.0521
60875,0,0.0003
60876,0,0.0004
60877,0,0.0043
60878,0,0.0097
60879,0,0.0006
60880,0,0.0034
60881,0,0.0111
60882,0,0.0004
60883,0,0.0014
60884,0,0.0379
60885,0,0.0076
60886,1,0.9879
60887,0,0.0047
60888,1,0.8234
60889,0,0.004
60890,0,0.0143
60891,0,0.2362
60892,0,0.0064
60893,0,0.043
60894,0,0.0055
60895,0,0.0004
60896,0,0.0025
60897,0,0.0698
60898,0,0.0058
60899,0,0.0012
60900,0,0.0071
60901,0,0.1374
60902,0,0.0092
60903,0,0.0006
60904,0,0.0052
60905,0,0.0403
60906,0,0.0043
60907,0,0.0329
60908,0,0.0033
60909,0,0.0035
60910,0,0.0729
60911,0,0.0043
60912,0,0.006
60913,0,0.0485
60914,0,0.0316
60915,1,0.9888
60916,0,0.0073
60917,0,0.0087
60918,0,0.0085
60919,1,0.9967
60920,0,0.0272
60921,0,0.0402
60922,0,0.0013
60923,0,0.2655
60924,0,0.3752
60925,0,0.0063
60926,1,0.8861
60927,0,0.378
60928,0,0.0022
60929,0,0.0084
60930,0,0.0031
60931,0,0.0166
60932,0,0.0082
60933,0,0.0083
60934,0,0.3277
60935,1,0.9801
60936,1,0.9542
60937,0,0.0093
60938,0,0.0049
60939,0,0.019
60940,0,0.0841
60941,0,0.0028
60942,0,0.0005
60943,0,0.002
60944,0,0.0011
60945,0,0.0019
60946,0,0.0081
60947,0,0.0101
60948,0,0.2289
60949,0,0.0152
60950,0,0.0748
60951,0,0.0235
60952,0,0.0169
60953,0,0.0089
60954,0,0.0128
60955,0,0.0309
60956,1,0.5472
60957,0,0.0293
60958,0,0.0877
60959,0,0.0842
60960,0,0.0455
60961,0,0.2267
60962,0,0.0048
60963,0,0.0115
60964,0,0.1202
60965,0,0.4271
60966,0,0.026
60967,0,0.0126
60968,0,0.3398
60969,0,0.0101
60970,0,0.2267
60971,0,0.0114
60972,1,0.995
60973,0,0.0051
60974,0,0.0136
60975,0,0.0047
60976,0,0.0162
60977,1,0.8396
60978,0,0.0055
60979,0,0.0042
60980,0,0.0082
60981,1,0.9799
60982,0,0.0306
60983,1,0.9777
60984,1,0.8778
60985,0,0.0826
60986,0,0.0026
60987,0,0.0057
60988,0,0.0798
60989,0,0.0165
60990,0,0.0094
60991,0,0.0132
60992,0,0.0028
60993,0,0.0056
60994,0,0.0302
60995,0,0.0011
60996,1,0.9965
60997,0,0.164
60998,0,0.3171
60999,0,0.0016
61000,0,0.0076
61001,0,0.0018
61002,1,0.9585
61003,0,0.0239
61004,0,0.015
61005,0,0.2269
61006,0,0.1501
61007,1,0.9034
61008,0,0.0897
61009,0,0.0063
61010,1,0.952
61011,0,0.0025
61012,0,0.0236
61013,0,0.0007
61014,1,0.9678
61015,1,0.9017
61016,0,0.0238
61017,0,0.0609
61018,0,0.0204
61019,0,0.0092
61020,1,0.9312
61021,0,0.0035
61022,1,0.9586
61023,0,0.0036
61024,0,0.3337
61025,0,0.1054
61026,0,1e-04
61027,0,0.0
61028,0,0.005
61029,0,0.049
61030,0,0.0099
61031,1,0.9918
61032,0,0.0055
61033,0,0.0016
61034,0,0.0362
61035,0,0.4381
61036,0,0.0534
61037,1,0.9932
61038,0,0.0012
61039,0,0.0039
61040,0,0.009
61041,1,0.9404
61042,0,0.0342
61043,0,0.0021
61044,0,0.0233
61045,1,0.9568
61046,0,0.0343
61047,0,0.0004
61048,0,0.0136
61049,0,0.0902
61050,0,0.0085
61051,0,0.1118
61052,0,0.0002
61053,1,0.9379
61054,0,0.124
61055,0,0.0007
61056,0,0.0109
61057,0,0.0395
61058,0,0.0063
61059,0,0.0572
61060,0,0.0273
61061,0,0.1191
61062,0,0.0087
61063,1,0.9059
61064,0,0.0049
61065,0,0.0102
61066,0,0.0416
61067,0,0.0096
61068,1,0.8035
61069,0,0.0044
61070,0,0.0
61071,1,0.507
61072,0,0.0004
61073,0,0.0162
61074,0,0.0145
61075,0,0.003
61076,0,0.0068
61077,0,0.0373
61078,1,0.9222
61079,0,0.1097
61080,0,0.0026
61081,0,0.4255
61082,0,0.0259
61083,0,0.0103
61084,0,0.0035
61085,1,0.9769
61086,0,0.0064
61087,0,0.0032
61088,0,0.0006
61089,0,0.0238
61090,0,0.0004
61091,0,0.0277
61092,0,0.0015
61093,1,0.9669
61094,0,0.0339
61095,1,0.9312
61096,0,0.0004
61097,0,0.0228
61098,0,0.0161
61099,0,0.0056
61100,0,0.0056
61101,0,0.0296
61102,1,0.9404
61103,0,0.3677
61104,0,0.0624
61105,0,0.004
61106,0,0.0026
61107,0,0.0268
61108,1,0.8791
61109,1,0.9684
61110,0,0.0118
61111,0,0.2008
61112,0,0.0668
61113,0,0.0106
61114,0,0.0148
61115,0,0.0543
61116,1,0.9763
61117,0,0.0048
61118,0,0.0635
61119,0,0.006
61120,1,0.9701
61121,0,0.0356
61122,0,0.0009
61123,0,0.0734
61124,0,0.0066
61125,0,0.0003
61126,0,0.0008
61127,0,0.097
61128,0,0.0101
61129,0,0.1753
61130,0,0.0034
61131,0,0.0018
61132,0,0.0172
61133,0,0.002
61134,0,0.1091
61135,0,0.0033
61136,0,0.0383
61137,0,0.0015
61138,0,0.0002
61139,0,0.0004
61140,0,0.3748
61141,0,0.0092
61142,0,0.0008
61143,0,0.1142
61144,1,0.7238
61145,0,0.0059
61146,0,0.0042
61147,0,0.103
61148,1,0.795
61149,0,0.0123
61150,0,0.0142
61151,0,0.0044
61152,0,0.0004
61153,0,0.008
61154,0,0.0651
61155,0,0.0182
61156,1,0.9864
61157,0,0.0063
61158,1,0.8483
61159,1,0.964
61160,1,0.8969
61161,1,0.9738
61162,0,0.338
61163,1,0.9953
61164,0,0.0498
61165,0,0.3093
61166,0,0.0002
61167,0,0.0223
61168,0,0.0105
61169,0,0.0084
61170,0,0.0291
61171,1,0.9887
61172,0,0.0021
61173,0,0.0394
61174,1,0.5075
61175,1,0.9647
61176,0,0.0023
61177,0,0.0232
61178,0,0.0204
61179,0,0.0496
61180,0,0.0294
61181,0,0.2002
61182,0,0.0091
61183,1,0.7716
61184,0,0.0006
61185,0,0.0115
61186,0,0.0096
61187,0,0.0706
61188,1,0.9843
61189,0,0.0037
61190,1,0.8308
61191,0,0.03
61192,1,0.9728
61193,1,0.9818
61194,1,0.9023
61195,0,1e-04
61196,0,0.0089
61197,0,0.0189
61198,0,0.0909
61199,0,0.0003
61200,0,0.0046
61201,0,0.0034
61202,0,0.0004
61203,0,0.0651
61204,0,0.0031
61205,0,0.0047
61206,0,0.0064
61207,0,0.1467
61208,0,0.4666
61209,0,0.0011
61210,0,0.0016
61211,0,0.0011
61212,0,0.0649
61213,0,0.0717
61214,0,0.0791
61215,0,0.0207
61216,0,0.0662
61217,0,0.0015
61218,0,0.3355
61219,0,0.0019
61220,0,0.0317
61221,0,0.0043
61222,0,0.0023
61223,0,0.0011
61224,0,0.2428
61225,0,0.0
61226,0,0.0392
61227,0,0.0083
61228,0,0.0529
61229,0,0.0055
61230,0,0.156
61231,0,0.0039
61232,0,0.0075
61233,0,0.1677
61234,0,0.1331
61235,1,0.9547
61236,0,0.054
61237,0,0.1883
61238,1,0.9689
61239,1,0.9592
61240,0,0.0059
61241,0,0.0387
61242,0,0.2301
61243,0,0.0817
61244,0,0.0113
61245,0,0.1616
61246,0,0.0414
61247,0,0.2169
61248,0,0.0004
61249,0,0.0058
61250,0,0.0047
61251,0,0.0135
61252,1,0.9308
61253,1,0.9596
61254,0,0.0106
61255,1,0.9875
61256,0,0.1047
61257,0,0.0186
61258,0,1e-04
61259,0,0.0249
61260,1,0.597
61261,0,0.0159
61262,0,0.0021
61263,0,0.0972
61264,0,0.0003
61265,0,0.0287
61266,0,0.0019
61267,0,0.2646
61268,0,0.0003
61269,1,0.7008
61270,1,0.939
61271,0,0.4256
61272,0,0.0284
61273,0,0.0876
61274,0,0.0024
61275,0,0.0003
61276,0,0.0446
61277,0,0.0086
61278,0,0.0522
61279,0,0.0387
61280,0,0.0026
61281,0,0.0005
61282,0,0.0058
61283,0,0.1285
61284,0,0.0502
61285,0,0.0462
61286,0,0.0668
61287,0,0.046
61288,0,0.0733
61289,0,0.0039
61290,0,0.0022
61291,0,0.0189
61292,0,0.4163
61293,0,0.0029
61294,0,0.0058
61295,0,0.0117
61296,0,0.0076
61297,0,0.0038
61298,0,0.0105
61299,0,0.0942
61300,1,0.9461
61301,0,0.0116
61302,0,0.0072
61303,0,0.0368
61304,0,0.3502
61305,0,0.0006
61306,0,0.0072
61307,0,0.1149
61308,0,0.0075
61309,0,0.0006
61310,0,0.0199
61311,0,0.0075
61312,0,0.0275
61313,0,0.1202
61314,1,0.9441
61315,0,0.0837
61316,0,0.0004
61317,1,0.9546
61318,0,0.1184
61319,0,0.0077
61320,0,0.015
61321,1,0.989
61322,0,0.0504
61323,0,0.0083
61324,0,0.0724
61325,0,0.0344
61326,0,0.001
61327,0,0.139
61328,0,0.0484
61329,0,0.0099
61330,0,0.0821
61331,0,0.0457
61332,0,0.0129
61333,0,0.0048
61334,0,0.3169
61335,0,0.0064
61336,1,0.9951
61337,1,0.7084
61338,0,0.0076
61339,0,0.0035
61340,0,0.0027
61341,0,0.0032
61342,0,0.0314
61343,0,0.0257
61344,0,0.0453
61345,0,0.032
61346,0,0.0084
61347,0,0.0533
61348,0,0.0196
61349,0,0.2432
61350,0,0.1704
61351,1,0.9228
61352,0,0.0108
61353,0,0.0175
61354,0,0.0083
61355,0,0.0114
61356,0,0.022
61357,0,0.0011
61358,1,0.9972
61359,0,0.0127
61360,0,0.1343
61361,0,0.0271
61362,0,0.0149
61363,1,0.9766
61364,0,0.0328
61365,0,0.0017
61366,0,0.0043
61367,0,0.0045
61368,0,0.0343
61369,0,0.0084
61370,0,0.0027
61371,0,0.0086
61372,0,0.0476
61373,0,0.0165
61374,0,0.0064
61375,0,0.007
61376,0,0.0408
61377,0,0.0012
61378,0,0.0028
61379,1,0.9985
61380,0,0.2146
61381,1,0.942
61382,0,0.0158
61383,0,0.0006
61384,0,0.0071
61385,0,0.004
61386,0,0.0095
61387,0,0.0014
61388,0,0.024
61389,0,0.0034
61390,0,0.0055
61391,0,0.0065
61392,0,0.0068
61393,0,0.0047
61394,0,0.0026
61395,0,0.0593
61396,0,0.0139
61397,0,0.0111
61398,0,0.0033
61399,0,0.0008
61400,0,0.2481
61401,0,0.0536
61402,0,0.0331
61403,0,0.0242
61404,0,0.0038
61405,0,0.1013
61406,0,0.0019
61407,0,0.0108
61408,0,0.0717
61409,0,0.0058
61410,1,0.6542
61411,0,0.325
61412,0,0.0039
61413,0,0.0013
61414,1,0.9661
61415,1,0.9834
61416,0,0.0096
61417,0,0.0065
61418,1,0.965
61419,0,0.0024
61420,0,0.0002
61421,0,0.008
61422,0,0.0333
61423,0,0.0015
61424,0,0.0066
61425,0,0.0005
61426,0,0.0556
61427,0,0.0081
61428,0,0.0492
61429,0,0.0152
61430,0,0.0534
61431,1,0.9511
61432,0,0.0011
61433,0,0.0095
61434,1,0.9948
61435,0,0.0502
61436,0,0.0324
61437,0,0.0316
61438,0,0.0003
61439,1,0.9646
61440,1,0.9646
61441,0,0.1704
61442,0,0.0383
61443,0,0.0241
61444,0,0.0002
61445,0,0.0361
61446,0,0.0245
61447,0,0.0013
61448,0,0.0335
61449,0,0.0004
61450,0,0.008
61451,0,0.0008
61452,0,0.0283
61453,0,0.0156
61454,0,0.0067
61455,0,0.0006
61456,0,0.0065
61457,0,0.0133
61458,0,0.0045
61459,0,0.0056
61460,0,0.0204
61461,0,0.0061
61462,0,0.0139
61463,1,0.979
61464,0,0.0115
